,child value,parent value,action effect,child action
4273,41.39691,23.166779,-0.15806791,-0.15806791
4274,41.396873,23.1667,-0.15806757,-0.15806757
4275,41.396835,23.166618,-0.15806715,-0.15806715
4276,41.39679,23.166544,-0.1580668,-0.1580668
4277,41.396755,23.166468,-0.15806632,-0.15806632
4278,41.396713,23.166393,-0.15806596,-0.15806596
4279,41.39668,23.16632,-0.15806565,-0.15806565
4280,41.39664,23.166252,-0.15806541,-0.15806541
4281,41.396606,23.166182,-0.15806493,-0.15806493
4282,41.396576,23.166115,-0.15806462,-0.15806462
4283,41.396538,23.166048,-0.15806425,-0.15806425
4284,41.396503,23.165983,-0.15806389,-0.15806389
4285,41.39647,23.165918,-0.15806355,-0.15806355
4286,41.39644,23.165855,-0.15806328,-0.15806328
4287,41.396408,23.165794,-0.15806292,-0.15806292
4288,41.396378,23.165733,-0.1580627,-0.1580627
4289,41.396347,23.165674,-0.1580623,-0.1580623
4290,41.396317,23.165615,-0.15806201,-0.15806201
4291,41.396286,23.165562,-0.15806179,-0.15806179
4292,41.39626,23.165504,-0.15806153,-0.15806153
4293,41.396233,23.165451,-0.15806122,-0.15806122
4294,41.396202,23.165398,-0.15806107,-0.15806107
4295,41.396175,23.165344,-0.15806073,-0.15806073
4296,41.39615,23.165295,-0.15806046,-0.15806046
4297,41.396126,23.165245,-0.1580602,-0.1580602
4298,41.3961,23.165194,-0.15805992,-0.15805992
4299,41.396072,23.165146,-0.1580597,-0.1580597
4300,41.39605,23.1651,-0.15805951,-0.15805951
4301,41.396027,23.16505,-0.15805921,-0.15805921
4302,41.396004,23.165009,-0.15805899,-0.15805899
4303,41.39598,23.164963,-0.15805879,-0.15805879
4304,41.395958,23.164919,-0.15805858,-0.15805858
4305,41.395935,23.164879,-0.15805835,-0.15805835
4306,41.395912,23.164837,-0.15805814,-0.15805814
4307,41.395893,23.164795,-0.15805787,-0.15805787
4308,41.395874,23.164753,-0.15805767,-0.15805767
4309,41.39585,23.164715,-0.15805751,-0.15805751
4310,41.39583,23.164677,-0.15805738,-0.15805738
4311,41.395813,23.164639,-0.15805715,-0.15805715
4312,41.395794,23.1646,-0.1580571,-0.1580571
4313,41.395775,23.164564,-0.15805684,-0.15805684
4314,41.395756,23.16453,-0.15805666,-0.15805666
4315,41.395737,23.164494,-0.15805653,-0.15805653
4316,41.39572,23.164461,-0.15805635,-0.15805635
4317,41.395706,23.164427,-0.15805613,-0.15805613
4318,41.395687,23.164394,-0.15805602,-0.15805602
4319,41.39567,23.164364,-0.15805586,-0.15805586
4320,41.395653,23.164331,-0.15805577,-0.15805577
4321,41.395638,23.164299,-0.15805553,-0.15805553
4322,41.395622,23.16427,-0.15805535,-0.15805535
4323,41.395607,23.164242,-0.15805523,-0.15805523
4324,41.39559,23.164211,-0.15805505,-0.15805505
4325,41.395576,23.164183,-0.15805487,-0.15805487
4326,41.395565,23.164154,-0.15805474,-0.15805474
4327,41.39555,23.164127,-0.15805463,-0.15805463
4328,41.39554,23.1641,-0.15805452,-0.15805452
4329,41.395523,23.164074,-0.15805437,-0.15805437
4330,41.395508,23.16405,-0.15805428,-0.15805428
4331,41.395496,23.164024,-0.15805416,-0.15805416
4332,41.395485,23.163998,-0.15805405,-0.15805405
4333,41.39547,23.163975,-0.15805393,-0.15805393
4334,41.39546,23.163952,-0.15805387,-0.15805387
4335,41.39545,23.163929,-0.15805371,-0.15805371
4336,41.39543,23.163906,-0.15805358,-0.15805358
4337,41.395424,23.163883,-0.15805349,-0.15805349
4338,41.39541,23.16386,-0.15805338,-0.15805338
4339,41.3954,23.16384,-0.15805323,-0.15805323
4340,41.39539,23.163818,-0.15805313,-0.15805313
4341,41.39538,23.163797,-0.15805301,-0.15805301
4342,41.39537,23.163778,-0.15805292,-0.15805292
4343,41.395363,23.163757,-0.15805274,-0.15805274
4344,41.395348,23.163738,-0.15805262,-0.15805262
4345,41.39534,23.16372,-0.15805253,-0.15805253
4346,41.395332,23.163702,-0.15805244,-0.15805244
4347,41.39532,23.163683,-0.15805225,-0.15805225
4348,41.395313,23.163666,-0.15805215,-0.15805215
4349,41.3953,23.163649,-0.15805215,-0.15805215
4350,41.395294,23.163631,-0.15805207,-0.15805207
4351,41.395287,23.163612,-0.15805194,-0.15805194
4352,41.39528,23.163595,-0.15805194,-0.15805194
4353,41.395267,23.163582,-0.1580518,-0.1580518
4354,41.395264,23.163567,-0.1580517,-0.1580517
4355,41.39525,23.16355,-0.15805167,-0.15805167
4356,41.39525,23.163536,-0.15805161,-0.15805161
4357,41.39524,23.16352,-0.15805155,-0.15805155
4358,41.39523,23.163506,-0.15805161,-0.15805161
4359,41.39522,23.16349,-0.15805143,-0.15805143
4360,41.395218,23.163477,-0.15805136,-0.15805136
4361,41.395206,23.163464,-0.15805137,-0.15805137
4362,41.395203,23.16345,-0.15805131,-0.15805131
4363,41.395195,23.163437,-0.15805127,-0.15805127
4364,41.395187,23.163424,-0.15805127,-0.15805127
4365,41.395184,23.16341,-0.15805118,-0.15805118
4366,41.395176,23.163399,-0.15805118,-0.15805118
4367,41.395164,23.163387,-0.15805107,-0.15805107
4368,41.395164,23.163376,-0.15805098,-0.15805098
4369,41.395157,23.163364,-0.15805092,-0.15805092
4370,41.395153,23.163353,-0.15805086,-0.15805086
4371,41.39514,23.16334,-0.15805078,-0.15805078
4372,41.395134,23.16333,-0.15805072,-0.15805072
4373,41.395134,23.163319,-0.15805063,-0.15805063
4374,41.395126,23.16331,-0.1580505,-0.1580505
4375,41.395123,23.1633,-0.15805054,-0.15805054
4376,41.39512,23.163288,-0.1580505,-0.1580505
4377,41.395115,23.163277,-0.15805036,-0.15805036
4378,41.39511,23.163267,-0.1580503,-0.1580503
4379,41.395103,23.163258,-0.15805027,-0.15805027
4380,41.3951,23.16325,-0.15805018,-0.15805018
4381,41.395092,23.16324,-0.1580501,-0.1580501
4382,41.39509,23.163233,-0.15805009,-0.15805009
4383,41.395084,23.163223,-0.15805003,-0.15805003
4384,41.39508,23.163212,-0.15805003,-0.15805003
4385,41.395073,23.163206,-0.15804991,-0.15804991
4386,41.395073,23.163197,-0.15804984,-0.15804984
4387,41.39507,23.163189,-0.15804984,-0.15804984
4388,41.395065,23.163181,-0.15804976,-0.15804976
4389,41.39506,23.163174,-0.15804975,-0.15804975
4390,41.395058,23.163166,-0.15804976,-0.15804976
4391,41.39505,23.163158,-0.15804967,-0.15804967
4392,41.39505,23.16315,-0.15804966,-0.15804966
4393,41.395042,23.163143,-0.1580497,-0.1580497
4394,41.39504,23.163137,-0.15804975,-0.15804975
4395,41.395035,23.16313,-0.15804966,-0.15804966
4396,41.395035,23.163124,-0.15804967,-0.15804967
4397,41.395027,23.163116,-0.15804961,-0.15804961
4398,41.395027,23.16311,-0.15804955,-0.15804955
4399,41.395027,23.163105,-0.15804961,-0.15804961
4400,41.39502,23.163097,-0.15804961,-0.15804961
4401,41.39502,23.16309,-0.1580495,-0.1580495
4402,41.39501,23.163086,-0.15804948,-0.15804948
4403,41.395008,23.16308,-0.15804943,-0.15804943
4404,41.395008,23.163074,-0.15804935,-0.15804935
4405,41.395004,23.16307,-0.15804935,-0.15804935
4406,41.395004,23.163063,-0.1580493,-0.1580493
4407,41.394997,23.163057,-0.15804926,-0.15804926
4408,41.394997,23.163052,-0.15804926,-0.15804926
4409,41.394997,23.163048,-0.1580492,-0.1580492
4410,41.394993,23.163042,-0.15804912,-0.15804912
4411,41.39499,23.163036,-0.15804914,-0.15804914
4412,41.394985,23.163033,-0.15804908,-0.15804908
4413,41.39498,23.163029,-0.15804905,-0.15804905
4414,41.39498,23.163021,-0.15804908,-0.15804908
4415,41.39498,23.163017,-0.15804903,-0.15804903
4416,41.394978,23.163013,-0.15804905,-0.15804905
4417,41.394974,23.163008,-0.15804896,-0.15804896
4418,41.394974,23.163006,-0.15804887,-0.15804887
4419,41.39497,23.163002,-0.15804894,-0.15804894
4420,41.394974,23.162994,-0.15804894,-0.15804894
4421,41.394966,23.16299,-0.15804887,-0.15804887
4422,41.394966,23.162989,-0.1580489,-0.1580489
4423,41.394966,23.162985,-0.1580489,-0.1580489
4424,41.39496,23.162981,-0.15804887,-0.15804887
4425,41.394962,23.162975,-0.15804887,-0.15804887
4426,41.39496,23.162973,-0.15804885,-0.15804885
4427,41.39496,23.162971,-0.15804887,-0.15804887
4428,41.39495,23.162968,-0.15804887,-0.15804887
4429,41.39495,23.162964,-0.15804881,-0.15804881
4430,41.39495,23.16296,-0.15804878,-0.15804878
4431,41.39495,23.162956,-0.15804884,-0.15804884
4432,41.394943,23.162952,-0.15804884,-0.15804884
4433,41.394943,23.162949,-0.15804881,-0.15804881
4434,41.394943,23.162947,-0.15804884,-0.15804884
4435,41.394943,23.162945,-0.15804878,-0.15804878
4436,41.394943,23.162941,-0.15804875,-0.15804875
4437,41.394936,23.162937,-0.15804875,-0.15804875
4438,41.394936,23.162935,-0.15804867,-0.15804867
4439,41.394936,23.162933,-0.15804867,-0.15804867
4440,41.394936,23.16293,-0.15804867,-0.15804867
4441,41.394936,23.162926,-0.15804863,-0.15804863
4442,41.394928,23.162924,-0.1580486,-0.1580486
4443,41.39493,23.162922,-0.1580486,-0.1580486
4444,41.394924,23.162918,-0.15804857,-0.15804857
4445,41.394928,23.162916,-0.15804851,-0.15804851
4446,41.394924,23.162914,-0.1580485,-0.1580485
4447,41.394924,23.162912,-0.15804848,-0.15804848
4448,41.394924,23.162909,-0.15804848,-0.15804848
4449,41.39492,23.162907,-0.15804842,-0.15804842
4450,41.39492,23.162903,-0.15804845,-0.15804845
4451,41.39492,23.162903,-0.15804842,-0.15804842
4452,41.39492,23.162899,-0.15804842,-0.15804842
4453,41.39492,23.162899,-0.15804842,-0.15804842
4454,41.394917,23.162895,-0.15804845,-0.15804845
4455,41.394917,23.162893,-0.15804845,-0.15804845
4456,41.394917,23.162891,-0.1580485,-0.1580485
4457,41.394913,23.16289,-0.15804845,-0.15804845
4458,41.394913,23.162888,-0.15804842,-0.15804842
4459,41.394913,23.162886,-0.15804845,-0.15804845
4460,41.394913,23.162884,-0.15804842,-0.15804842
4461,41.394905,23.162884,-0.15804842,-0.15804842
4462,41.39491,23.16288,-0.15804845,-0.15804845
4463,41.394905,23.162878,-0.15804839,-0.15804839
4464,41.394905,23.162876,-0.15804836,-0.15804836
4465,41.394905,23.162876,-0.15804839,-0.15804839
4466,41.394905,23.162876,-0.15804836,-0.15804836
4467,41.394905,23.162872,-0.15804832,-0.15804832
4468,41.394905,23.162872,-0.1580483,-0.1580483
4469,41.394905,23.162868,-0.1580483,-0.1580483
4470,41.394905,23.162867,-0.15804824,-0.15804824
4471,41.3949,23.162865,-0.15804823,-0.15804823
4472,41.3949,23.162865,-0.15804823,-0.15804823
4473,41.3949,23.162863,-0.15804823,-0.15804823
4474,41.394897,23.16286,-0.15804824,-0.15804824
4475,41.394897,23.16286,-0.15804823,-0.15804823
4476,41.394897,23.16286,-0.15804824,-0.15804824
4477,41.394897,23.162859,-0.15804824,-0.15804824
4478,41.394897,23.162857,-0.15804824,-0.15804824
4479,41.394897,23.162855,-0.15804824,-0.15804824
4480,41.394897,23.162853,-0.15804824,-0.15804824
4481,41.394894,23.162853,-0.15804824,-0.15804824
4482,41.394894,23.16285,-0.15804824,-0.15804824
4483,41.394894,23.16285,-0.15804823,-0.15804823
4484,41.394894,23.16285,-0.15804818,-0.15804818
4485,41.39489,23.16285,-0.15804823,-0.15804823
4486,41.39489,23.162848,-0.15804823,-0.15804823
4487,41.39489,23.162846,-0.15804818,-0.15804818
4488,41.39489,23.162846,-0.15804823,-0.15804823
4489,41.39489,23.162846,-0.15804821,-0.15804821
4490,41.39489,23.162844,-0.15804821,-0.15804821
4491,41.39489,23.162842,-0.15804823,-0.15804823
4492,41.39489,23.162842,-0.15804824,-0.15804824
4493,41.394886,23.162842,-0.15804824,-0.15804824
4494,41.394886,23.16284,-0.15804827,-0.15804827
4495,41.394886,23.162838,-0.15804818,-0.15804818
4496,41.394886,23.162838,-0.15804815,-0.15804815
4497,41.394886,23.162838,-0.15804818,-0.15804818
4498,41.394882,23.162838,-0.15804812,-0.15804812
4499,41.394882,23.162836,-0.15804818,-0.15804818
4500,41.394882,23.162834,-0.15804827,-0.15804827
4501,41.394882,23.162834,-0.15804814,-0.15804814
4502,41.394882,23.162834,-0.15804812,-0.15804812
4503,41.394882,23.162832,-0.15804815,-0.15804815
4504,41.394882,23.16283,-0.15804806,-0.15804806
4505,41.394882,23.162832,-0.15804812,-0.15804812
4506,41.394882,23.16283,-0.15804818,-0.15804818
4507,41.394882,23.16283,-0.15804806,-0.15804806
4508,41.394882,23.162827,-0.1580481,-0.1580481
4509,41.394882,23.162828,-0.15804812,-0.15804812
4510,41.394882,23.162827,-0.1580481,-0.1580481
4511,41.394882,23.162827,-0.1580481,-0.1580481
4512,41.394882,23.162827,-0.1580481,-0.1580481
4513,41.394882,23.162827,-0.15804803,-0.15804803
4514,41.394882,23.162825,-0.15804796,-0.15804796
4515,41.39488,23.162825,-0.1580481,-0.1580481
4516,41.39488,23.162825,-0.15804815,-0.15804815
4517,41.39488,23.162823,-0.15804805,-0.15804805
4518,41.39488,23.162823,-0.15804806,-0.15804806
4519,41.39488,23.162823,-0.15804803,-0.15804803
4520,41.39488,23.16282,-0.15804788,-0.15804788
4521,41.39488,23.16282,-0.15804805,-0.15804805
4522,41.39488,23.162819,-0.15804812,-0.15804812
4523,41.39488,23.162819,-0.15804805,-0.15804805
4524,41.39488,23.162819,-0.15804815,-0.15804815
4525,41.39488,23.162819,-0.15804812,-0.15804812
4526,41.39488,23.162819,-0.15804806,-0.15804806
4527,41.394875,23.162817,-0.15804815,-0.15804815
4528,41.394875,23.162817,-0.15804812,-0.15804812
4529,41.394875,23.162817,-0.15804806,-0.15804806
4530,41.394875,23.162817,-0.15804806,-0.15804806
4531,41.394875,23.162815,-0.15804805,-0.15804805
4532,41.394875,23.162817,-0.15804805,-0.15804805
4533,41.394875,23.162815,-0.15804803,-0.15804803
4534,41.394875,23.162815,-0.15804797,-0.15804797
4535,41.394875,23.162815,-0.158048,-0.158048
4536,41.394875,23.162813,-0.15804797,-0.15804797
4537,41.394875,23.162813,-0.15804805,-0.15804805
4538,41.394875,23.162811,-0.15804815,-0.15804815
4539,41.394875,23.162811,-0.15804805,-0.15804805
4540,41.394875,23.162813,-0.15804806,-0.15804806
4541,41.394875,23.162813,-0.15804812,-0.15804812
4542,41.394875,23.162811,-0.1580481,-0.1580481
4543,41.394875,23.162811,-0.1580481,-0.1580481
4544,41.39487,23.16281,-0.15804806,-0.15804806
4545,41.394875,23.16281,-0.15804812,-0.15804812
4546,41.39487,23.162807,-0.15804815,-0.15804815
4547,41.39487,23.162807,-0.15804812,-0.15804812
4548,41.39487,23.16281,-0.15804814,-0.15804814
4549,41.39487,23.16281,-0.15804805,-0.15804805
4550,41.39487,23.16281,-0.15804796,-0.15804796
4551,41.39487,23.16281,-0.15804803,-0.15804803
4552,41.39487,23.162807,-0.158048,-0.158048
4553,41.39487,23.162807,-0.15804791,-0.15804791
4554,41.39487,23.162807,-0.15804794,-0.15804794
4555,41.39487,23.162807,-0.15804796,-0.15804796
4556,41.39487,23.162807,-0.15804796,-0.15804796
4557,41.39487,23.162807,-0.15804796,-0.15804796
4558,41.39487,23.162807,-0.15804796,-0.15804796
4559,41.39487,23.162807,-0.15804791,-0.15804791
4560,41.39487,23.162806,-0.15804788,-0.15804788
4561,41.39487,23.162806,-0.15804796,-0.15804796
4562,41.39487,23.162807,-0.15804796,-0.15804796
4563,41.39487,23.162807,-0.15804797,-0.15804797
4564,41.39487,23.162807,-0.15804803,-0.15804803
4565,41.39487,23.162807,-0.1580481,-0.1580481
4566,41.39487,23.162807,-0.15804814,-0.15804814
4567,41.39487,23.162804,-0.15804814,-0.15804814
4568,41.39487,23.162804,-0.15804815,-0.15804815
4569,41.39487,23.162804,-0.15804818,-0.15804818
4570,41.39487,23.162804,-0.15804818,-0.15804818
4571,41.39487,23.162804,-0.15804812,-0.15804812
4572,41.39487,23.162804,-0.15804805,-0.15804805
4573,41.39487,23.162804,-0.15804812,-0.15804812
4574,41.39487,23.162804,-0.1580481,-0.1580481
4575,41.39487,23.162804,-0.15804803,-0.15804803
4576,41.394867,23.162804,-0.15804803,-0.15804803
4577,41.394867,23.162804,-0.15804805,-0.15804805
4578,41.394867,23.162804,-0.15804806,-0.15804806
4579,41.394867,23.162804,-0.15804797,-0.15804797
4580,41.394867,23.162804,-0.15804796,-0.15804796
4581,41.394867,23.162804,-0.15804796,-0.15804796
4582,41.394867,23.162802,-0.15804788,-0.15804788
4583,41.394867,23.1628,-0.15804794,-0.15804794
4584,41.394867,23.162804,-0.15804797,-0.15804797
4585,41.394867,23.1628,-0.15804791,-0.15804791
4586,41.394867,23.1628,-0.15804796,-0.15804796
4587,41.394867,23.1628,-0.15804796,-0.15804796
4588,41.39487,23.1628,-0.15804788,-0.15804788
4589,41.394867,23.1628,-0.15804796,-0.15804796
4590,41.394867,23.1628,-0.15804797,-0.15804797
4591,41.394867,23.1628,-0.15804796,-0.15804796
4592,41.394867,23.1628,-0.15804797,-0.15804797
4593,41.394867,23.1628,-0.15804805,-0.15804805
4594,41.394867,23.1628,-0.1580481,-0.1580481
4595,41.394867,23.1628,-0.15804803,-0.15804803
4596,41.394867,23.1628,-0.15804797,-0.15804797
4597,41.394867,23.1628,-0.15804803,-0.15804803
4598,41.394867,23.1628,-0.158048,-0.158048
4599,41.394867,23.1628,-0.15804797,-0.15804797
4600,41.394867,23.1628,-0.15804797,-0.15804797
4601,41.394867,23.1628,-0.15804796,-0.15804796
4602,41.394867,23.162798,-0.15804794,-0.15804794
4603,41.394867,23.1628,-0.15804797,-0.15804797
4604,41.394867,23.1628,-0.15804797,-0.15804797
4605,41.394867,23.162796,-0.15804796,-0.15804796
4606,41.394867,23.162796,-0.15804794,-0.15804794
4607,41.394867,23.1628,-0.15804803,-0.15804803
4608,41.394867,23.162798,-0.15804805,-0.15804805
4609,41.394867,23.1628,-0.15804797,-0.15804797
4610,41.394867,23.162798,-0.15804797,-0.15804797
4611,41.394867,23.1628,-0.158048,-0.158048
4612,41.394867,23.162796,-0.15804797,-0.15804797
4613,41.394867,23.162796,-0.15804797,-0.15804797
4614,41.394867,23.162796,-0.15804797,-0.15804797
4615,41.394867,23.162796,-0.15804796,-0.15804796
4616,41.394867,23.162796,-0.15804794,-0.15804794
4617,41.394867,23.162796,-0.15804797,-0.15804797
4618,41.394867,23.162796,-0.15804803,-0.15804803
4619,41.394867,23.162796,-0.15804796,-0.15804796
4620,41.394867,23.162796,-0.15804796,-0.15804796
4621,41.394867,23.162796,-0.15804797,-0.15804797
4622,41.394867,23.162796,-0.15804796,-0.15804796
4623,41.394867,23.162796,-0.15804796,-0.15804796
4624,41.394867,23.162796,-0.15804797,-0.15804797
4625,41.394867,23.162796,-0.15804797,-0.15804797
4626,41.394867,23.162796,-0.15804797,-0.15804797
4627,41.394867,23.162796,-0.15804797,-0.15804797
4628,41.394867,23.162796,-0.15804803,-0.15804803
4629,41.394867,23.162796,-0.158048,-0.158048
4630,41.394867,23.162796,-0.15804803,-0.15804803
4631,41.394863,23.162796,-0.15804805,-0.15804805
4632,41.394867,23.162796,-0.15804803,-0.15804803
4633,41.394867,23.162796,-0.15804803,-0.15804803
4634,41.394867,23.162796,-0.15804797,-0.15804797
4635,41.394867,23.162796,-0.15804797,-0.15804797
4636,41.394867,23.162796,-0.15804796,-0.15804796
4637,41.394863,23.162796,-0.15804797,-0.15804797
4638,41.394867,23.162796,-0.15804796,-0.15804796
4639,41.394867,23.162796,-0.15804794,-0.15804794
4640,41.394867,23.162796,-0.15804791,-0.15804791
4641,41.394867,23.162796,-0.15804788,-0.15804788
4642,41.394863,23.162796,-0.15804785,-0.15804785
4643,41.394867,23.162796,-0.15804787,-0.15804787
4644,41.394863,23.162796,-0.15804785,-0.15804785
4645,41.394867,23.162796,-0.15804785,-0.15804785
4646,41.394867,23.162794,-0.15804788,-0.15804788
4647,41.394863,23.162796,-0.15804788,-0.15804788
4648,41.394863,23.162796,-0.15804791,-0.15804791
4649,41.394867,23.162796,-0.15804794,-0.15804794
4650,41.394863,23.162796,-0.15804794,-0.15804794
4651,41.394867,23.162796,-0.15804796,-0.15804796
4652,41.394863,23.162796,-0.15804796,-0.15804796
4653,41.394863,23.162796,-0.15804796,-0.15804796
4654,41.394863,23.162796,-0.15804796,-0.15804796
4655,41.394863,23.162796,-0.15804796,-0.15804796
4656,41.394867,23.162796,-0.158048,-0.158048
4657,41.394863,23.162796,-0.15804803,-0.15804803
4658,41.394863,23.162794,-0.15804803,-0.15804803
4659,41.394863,23.162796,-0.15804803,-0.15804803
4660,41.394863,23.162796,-0.15804803,-0.15804803
4661,41.394863,23.162796,-0.15804803,-0.15804803
4662,41.394863,23.162796,-0.15804797,-0.15804797
4663,41.394863,23.162796,-0.158048,-0.158048
4664,41.394863,23.162796,-0.15804797,-0.15804797
4665,41.394863,23.162794,-0.15804797,-0.15804797
4666,41.394863,23.162794,-0.15804797,-0.15804797
4667,41.394863,23.162794,-0.15804796,-0.15804796
4668,41.394863,23.162796,-0.15804796,-0.15804796
4669,41.394863,23.162794,-0.15804791,-0.15804791
4670,41.394863,23.162794,-0.15804788,-0.15804788
4671,41.394867,23.162796,-0.15804794,-0.15804794
4672,41.394867,23.162796,-0.15804797,-0.15804797
4673,41.394863,23.162794,-0.15804791,-0.15804791
4674,41.394863,23.162796,-0.15804796,-0.15804796
4675,41.394863,23.162796,-0.15804796,-0.15804796
4676,41.394863,23.162796,-0.15804796,-0.15804796
4677,41.394863,23.162794,-0.15804794,-0.15804794
4678,41.394863,23.162794,-0.15804788,-0.15804788
4679,41.394863,23.162796,-0.15804791,-0.15804791
4680,41.394863,23.162794,-0.15804794,-0.15804794
4681,41.394867,23.162794,-0.15804791,-0.15804791
4682,41.394863,23.162796,-0.15804796,-0.15804796
4683,41.394863,23.162794,-0.15804794,-0.15804794
4684,41.394863,23.162796,-0.15804791,-0.15804791
4685,41.394863,23.162794,-0.15804794,-0.15804794
4686,41.394863,23.162794,-0.15804791,-0.15804791
4687,41.394863,23.162794,-0.15804796,-0.15804796
4688,41.394867,23.162794,-0.15804796,-0.15804796
4689,41.394863,23.162796,-0.15804794,-0.15804794
4690,41.394867,23.162794,-0.15804796,-0.15804796
4691,41.394863,23.162794,-0.15804797,-0.15804797
4692,41.394863,23.162794,-0.15804797,-0.15804797
4693,41.394863,23.162794,-0.15804797,-0.15804797
4694,41.394863,23.162794,-0.15804796,-0.15804796
4695,41.394863,23.162796,-0.15804796,-0.15804796
4696,41.394863,23.162794,-0.15804791,-0.15804791
4697,41.394863,23.162794,-0.15804796,-0.15804796
4698,41.394863,23.162794,-0.15804797,-0.15804797
4699,41.394863,23.162794,-0.15804791,-0.15804791
4700,41.394863,23.162794,-0.15804791,-0.15804791
4701,41.394863,23.162794,-0.15804794,-0.15804794
4702,41.394867,23.162794,-0.15804791,-0.15804791
4703,41.394863,23.162796,-0.15804794,-0.15804794
4704,41.394863,23.162794,-0.15804796,-0.15804796
4705,41.394863,23.162794,-0.15804788,-0.15804788
4706,41.394863,23.162794,-0.15804785,-0.15804785
4707,41.394863,23.162796,-0.15804794,-0.15804794
4708,41.394867,23.162794,-0.15804794,-0.15804794
4709,41.394863,23.162794,-0.15804791,-0.15804791
4710,41.394863,23.162794,-0.15804794,-0.15804794
4711,41.394863,23.162794,-0.15804796,-0.15804796
4712,41.394863,23.162794,-0.15804797,-0.15804797
4713,41.394867,23.162794,-0.15804797,-0.15804797
4714,41.394863,23.162794,-0.15804803,-0.15804803
4715,41.394863,23.162794,-0.15804797,-0.15804797
4716,41.394863,23.162794,-0.15804794,-0.15804794
4717,41.394863,23.162794,-0.15804803,-0.15804803
4718,41.394863,23.162794,-0.15804805,-0.15804805
4719,41.394863,23.162794,-0.15804797,-0.15804797
4720,41.394863,23.162794,-0.15804797,-0.15804797
4721,41.394863,23.162794,-0.15804797,-0.15804797
4722,41.394863,23.162794,-0.15804794,-0.15804794
4723,41.394863,23.162794,-0.15804794,-0.15804794
4724,41.394863,23.162794,-0.15804791,-0.15804791
4725,41.394863,23.162794,-0.15804796,-0.15804796
4726,41.394867,23.162794,-0.15804797,-0.15804797
4727,41.394863,23.162794,-0.15804791,-0.15804791
4728,41.394863,23.162796,-0.15804788,-0.15804788
4729,41.394863,23.162794,-0.15804797,-0.15804797
4730,41.394867,23.162794,-0.15804796,-0.15804796
4731,41.394863,23.162794,-0.15804796,-0.15804796
4732,41.394863,23.162796,-0.15804797,-0.15804797
4733,41.394863,23.162794,-0.15804796,-0.15804796
4734,41.394863,23.162794,-0.15804796,-0.15804796
4735,41.394863,23.162794,-0.15804796,-0.15804796
4736,41.394863,23.162794,-0.15804796,-0.15804796
4737,41.394863,23.162794,-0.15804796,-0.15804796
4738,41.394863,23.162794,-0.15804796,-0.15804796
4739,41.394863,23.162794,-0.15804791,-0.15804791
4740,41.394863,23.162794,-0.15804796,-0.15804796
4741,41.394863,23.162794,-0.15804794,-0.15804794
4742,41.394863,23.162794,-0.15804788,-0.15804788
4743,41.394863,23.162794,-0.15804794,-0.15804794
4744,41.394867,23.162794,-0.15804796,-0.15804796
4745,41.394863,23.162794,-0.15804796,-0.15804796
4746,41.394863,23.162794,-0.15804797,-0.15804797
4747,41.394863,23.162794,-0.15804796,-0.15804796
4748,41.394863,23.162794,-0.15804796,-0.15804796
4749,41.394863,23.162794,-0.158048,-0.158048
4750,41.394863,23.162794,-0.15804797,-0.15804797
4751,41.394863,23.162794,-0.15804791,-0.15804791
4752,41.394863,23.162794,-0.15804788,-0.15804788
4753,41.394867,23.162794,-0.15804796,-0.15804796
4754,41.394863,23.162794,-0.15804794,-0.15804794
4755,41.394863,23.162794,-0.15804794,-0.15804794
4756,41.394863,23.162794,-0.15804797,-0.15804797
4757,41.394863,23.162794,-0.15804797,-0.15804797
4758,41.394863,23.162794,-0.158048,-0.158048
4759,41.394863,23.162794,-0.15804797,-0.15804797
4760,41.394863,23.162794,-0.15804796,-0.15804796
4761,41.394863,23.162794,-0.15804797,-0.15804797
4762,41.394863,23.162794,-0.15804796,-0.15804796
4763,41.394863,23.162794,-0.15804797,-0.15804797
4764,41.394863,23.162794,-0.15804797,-0.15804797
4765,41.394863,23.162794,-0.158048,-0.158048
4766,41.394863,23.162794,-0.15804803,-0.15804803
4767,41.394863,23.162794,-0.158048,-0.158048
4768,41.394863,23.162794,-0.15804797,-0.15804797
4769,41.394863,23.162794,-0.15804797,-0.15804797
4770,41.394863,23.162794,-0.15804797,-0.15804797
4771,41.394863,23.162794,-0.15804797,-0.15804797
4772,41.39486,23.162794,-0.15804797,-0.15804797
4773,41.394863,23.162794,-0.15804796,-0.15804796
4774,41.394863,23.162794,-0.15804796,-0.15804796
4775,41.394863,23.162794,-0.15804797,-0.15804797
4776,41.39486,23.162794,-0.15804797,-0.15804797
4777,41.394863,23.162794,-0.15804796,-0.15804796
4778,41.394863,23.162794,-0.15804796,-0.15804796
4779,41.394863,23.162794,-0.15804796,-0.15804796
4780,41.394863,23.162794,-0.15804794,-0.15804794
4781,41.394863,23.162794,-0.15804796,-0.15804796
4782,41.394863,23.162794,-0.15804794,-0.15804794
4783,41.394863,23.162794,-0.15804794,-0.15804794
4784,41.394863,23.162794,-0.15804794,-0.15804794
4785,41.394863,23.162794,-0.15804791,-0.15804791
4786,41.39486,23.162794,-0.15804788,-0.15804788
4787,41.394863,23.162794,-0.15804796,-0.15804796
4788,41.394863,23.162794,-0.15804797,-0.15804797
4789,41.394863,23.162796,-0.15804797,-0.15804797
4790,41.394863,23.162794,-0.15804803,-0.15804803
