,child value,parent value,action effect,child action
11590,315.79022,88.535965,-0.0545691,-0.0545691
11591,316.2278,90.247406,-0.021226138,-0.021226136
11592,315.91995,86.71711,0.036650036,0.036650036
11593,315.25443,88.478836,0.000810985,0.000810983
11594,315.96823,88.30545,-0.011904152,-0.011904152
11595,316.3311,88.15585,-0.021082435,-0.021082435
11596,316.5483,87.881744,-0.027557485,-0.027557485
11597,316.00848,88.33702,-0.000881966,-0.000881967
11598,315.5187,87.17727,0.031955183,0.031955183
11599,315.6531,89.374146,-0.001869969,-0.001869972
11600,315.70358,88.603935,-0.056770936,-0.056770936
11601,316.16837,90.27678,-0.022078857,-0.022078857
11602,315.91666,86.70069,0.039528273,0.039528273
11603,315.26743,88.616356,0.000845913,0.000845911
11604,315.97192,88.327774,-0.013542984,-0.013542985
11605,316.34177,88.26018,-0.021034235,-0.021034235
11606,316.4963,87.82755,-0.024244055,-0.024244055
11607,316.02682,88.097206,-0.000505414,-0.000505415
11608,315.576,87.21181,0.02934832,0.02934832
11609,315.74582,89.15728,-0.002107676,-0.002107675
11610,315.79007,88.53589,-0.054572668,-0.054572668
11611,316.22757,90.24719,-0.021222234,-0.021222234
11612,315.91977,86.71715,0.036664914,0.036664914
11613,315.25436,88.479324,0.000815425,0.000815424
11614,315.96826,88.30536,-0.011903258,-0.011903258
11615,316.331,88.155945,-0.021075701,-0.021075701
11616,316.54773,87.88124,-0.027537089,-0.027537087
11617,316.00827,88.335724,-0.000873979,-0.00087398
11618,315.51852,87.17723,0.031948064,0.031948064
11619,315.6529,89.373215,-0.001866661,-0.001866664
11620,315.70352,88.60363,-0.05676116,-0.05676116
11621,316.16824,90.27634,-0.022070073,-0.02207007
11622,315.91608,86.70051,0.039523363,0.039523363
11623,315.26694,88.616234,0.000847671,0.00084767
11624,315.9715,88.327805,-0.013543401,-0.013543402
11625,316.34137,88.26019,-0.0210334,-0.0210334
11626,316.49576,87.82747,-0.024242328,-0.024242328
11627,316.02634,88.09723,-0.000505116,-0.000505117
11628,315.5755,87.211914,0.029347813,0.029347813
11629,315.74557,89.15752,-0.002112709,-0.002112711
11630,315.78964,88.53602,-0.05457442,-0.05457442
11631,316.22733,90.24733,-0.0212234,-0.021223396
11632,315.91946,86.71693,0.03666554,0.03666554
11633,315.2541,88.47946,0.000813607,0.000813606
11634,315.9681,88.305534,-0.011912048,-0.011912049
11635,316.33084,88.15642,-0.021079037,-0.021079037
11636,316.54752,87.88129,-0.027533751,-0.027533751
11637,316.00827,88.33534,-0.000876542,-0.000876543
11638,315.51862,87.1773,0.031938627,0.031938627
11639,315.6533,89.37277,-0.001874022,-0.001874025
11640,315.70367,88.60365,-0.056762528,-0.056762528
11641,316.1685,90.27644,-0.022071622,-0.022071619
11642,315.91623,86.700584,0.039516103,0.039516103
11643,315.26697,88.61606,0.000844989,0.000844987
11644,315.9716,88.327835,-0.013549451,-0.013549451
11645,316.34152,88.26041,-0.02103656,-0.02103656
11646,316.49594,87.82756,-0.02424212,-0.02424212
11647,316.02664,88.09709,-0.000508454,-0.000508455
11648,315.57587,87.21204,0.029342066,0.029342066
11649,315.74594,89.15712,-0.002115093,-0.002115095
11650,315.79004,88.53597,-0.054571893,-0.054571893
11651,316.22763,90.24735,-0.021225002,-0.021225004
11652,315.91983,86.71708,0.036657564,0.036657564
11653,315.25433,88.47911,0.000812624,0.000812622
11654,315.96823,88.30545,-0.011906209,-0.011906209
11655,316.33102,88.15602,-0.02108014,-0.02108014
11656,316.548,87.8815,-0.02754641,-0.027546408
11657,316.0084,88.33626,-0.000878807,-0.000878808
11658,315.5187,87.17727,0.031948987,0.031948987
11659,315.6531,89.373535,-0.001869969,-0.001869972
11660,315.70364,88.603775,-0.056765914,-0.056765914
11661,316.16843,90.276566,-0.022074685,-0.022074686
11662,315.91647,86.70062,0.039523717,0.039523717
11663,315.26724,88.61623,0.000846271,0.000846269
11664,315.97177,88.327774,-0.013544265,-0.013544266
11665,316.34164,88.26021,-0.021034325,-0.021034325
11666,316.49606,87.82752,-0.024243042,-0.024243042
11667,316.02664,88.097176,-0.000505772,-0.000505773
11668,315.57584,87.21188,0.02934701,0.02934701
11669,315.7458,89.1573,-0.00211015,-0.002110148
11670,315.78998,88.53593,-0.054572754,-0.054572754
11671,316.2275,90.247246,-0.021223009,-0.021223009
11672,315.9197,86.71708,0.036663517,0.036663517
11673,315.2543,88.47931,0.000814561,0.000814559
11674,315.96823,88.30541,-0.011905493,-0.011905493
11675,316.33096,88.15605,-0.02107731,-0.02107731
11676,316.54773,87.8813,-0.027538665,-0.027538665
11677,316.00827,88.33577,-0.000875618,-0.00087562
11678,315.5186,87.177246,0.03194631,0.03194631
11679,315.65305,89.37321,-0.001868837,-0.00186884
11680,315.70358,88.60366,-0.0567622,-0.0567622
11681,316.16833,90.27642,-0.022071384,-0.02207138
11682,315.9162,86.70055,0.039521664,0.039521664
11683,315.267,88.61617,0.000846718,0.000846716
11684,315.9716,88.327805,-0.01354504,-0.01354504
11685,316.34146,88.26024,-0.021034116,-0.021034116
11686,316.49585,87.8275,-0.024242269,-0.024242269
11687,316.0265,88.09717,-0.00050607,-0.000506071
11688,315.57565,87.21193,0.029345848,0.029345848
11689,315.7457,89.15735,-0.002112653,-0.002112652
11690,315.78983,88.53598,-0.054572903,-0.054572903
11691,316.22745,90.24732,-0.021223541,-0.021223545
11692,315.91962,86.716995,0.036662504,0.036662504
11693,315.25418,88.47932,0.000813637,0.000813635
11694,315.96817,88.30549,-0.011908622,-0.011908622
11695,316.3309,88.15622,-0.021078978,-0.021078978
11696,316.54773,87.88137,-0.02753929,-0.02753929
11697,316.0083,88.33577,-0.000877138,-0.000877139
11698,315.5186,87.17728,0.03194372,0.03194372
11699,315.65317,89.37314,-0.001871876,-0.001871879
11700,315.70358,88.60371,-0.056764014,-0.056764014
11701,316.16843,90.276505,-0.022072807,-0.02207281
11702,315.9163,86.70059,0.03951982,0.03951982
11703,315.26706,88.61615,0.000845615,0.000845613
11704,315.97165,88.32783,-0.013547245,-0.013547245
11705,316.34152,88.260345,-0.021035576,-0.021035576
11706,316.49597,87.82754,-0.024242358,-0.024242358
11707,316.02664,88.09712,-0.000507381,-0.000507382
11708,315.5758,87.211975,0.029343793,0.029343793
11709,315.74588,89.15718,-0.002113365,-0.002113367
11710,315.78998,88.535965,-0.054572012,-0.054572012
11711,316.22757,90.247314,-0.021224111,-0.021224111
11712,315.91977,86.71707,0.036659677,0.036659677
11713,315.2543,88.47919,0.000813369,0.000813367
11714,315.96823,88.30545,-0.011906,-0.011906
11715,316.33096,88.15605,-0.021079157,-0.021079157
11716,316.5479,87.881454,-0.027543876,-0.027543876
11717,316.00836,88.336105,-0.000877675,-0.000877676
11718,315.51865,87.17726,0.031948123,0.031948123
11719,315.6531,89.37345,-0.00186988,-0.001869883
11720,315.70358,88.60376,-0.05676529,-0.05676529
11721,316.16837,90.276535,-0.02207373,-0.022073735
11722,315.91632,86.70059,0.039523304,0.039523304
11723,315.26712,88.61624,0.000846211,0.000846209
11724,315.97168,88.327805,-0.013544891,-0.013544892
11725,316.34155,88.260254,-0.021034414,-0.021034414
11726,316.496,87.827515,-0.024242476,-0.024242476
11727,316.0266,88.09715,-0.00050601,-0.000506011
11728,315.57578,87.211914,0.029346116,0.029346116
11729,315.74576,89.15727,-0.002111312,-0.00211131
11730,315.78995,88.53594,-0.05457258,-0.05457258
11731,316.2275,90.24728,-0.021223214,-0.021223217
11732,315.9197,86.71706,0.036662653,0.036662653
11733,315.25427,88.479294,0.000814024,0.000814023
11734,315.9682,88.305435,-0.011906447,-0.011906447
11735,316.33096,88.1561,-0.021078056,-0.021078056
11736,316.54776,87.88134,-0.0275395,-0.0275395
11737,316.00827,88.335815,-0.000876244,-0.000876245
11738,315.5186,87.17726,0.031945802,0.031945802
11739,315.6531,89.37322,-0.001870029,-0.001870032
11740,315.70358,88.6037,-0.056763627,-0.056763627
11741,316.16837,90.27647,-0.022072189,-0.022072185
11742,315.91623,86.70056,0.039521694,0.039521694
11743,315.26703,88.6162,0.000846509,0.000846507
11744,315.9716,88.32782,-0.013545547,-0.013545547
11745,316.34152,88.26029,-0.021034831,-0.021034831
11746,316.4959,87.82753,-0.024242833,-0.024242833
11747,316.02652,88.09719,-0.000506427,-0.000506429
11748,315.5757,87.211945,0.029345877,0.029345877
11749,315.74576,89.15734,-0.002112858,-0.00211286
11750,315.7899,88.535995,-0.054573677,-0.054573677
11751,316.22748,90.24732,-0.021223929,-0.021223933
11752,315.91968,86.717026,0.03666295,0.03666295
11753,315.25424,88.47934,0.000813548,0.000813546
11754,315.9682,88.30548,-0.011908978,-0.011908979
11755,316.33096,88.15622,-0.021078948,-0.021078948
11756,316.54776,87.88135,-0.027538069,-0.027538069
11757,316.00833,88.33566,-0.00087684,-0.000876841
11758,315.51865,87.17728,0.031943273,0.031943273
11759,315.6532,89.37306,-0.001871519,-0.001871522
11760,315.70364,88.603676,-0.05676321,-0.05676321
11761,316.16843,90.27646,-0.02207227,-0.022072274
11762,315.9163,86.70059,0.0395197,0.0395197
11763,315.26703,88.61615,0.000845913,0.000845911
11764,315.97165,88.327805,-0.013546769,-0.013546769
11765,316.34152,88.260315,-0.021035248,-0.021035248
11766,316.49597,87.82753,-0.02424218,-0.02424218
11767,316.0266,88.09712,-0.000506904,-0.000506905
11768,315.5758,87.21196,0.029344479,0.029344479
11769,315.74588,89.15723,-0.002112888,-0.00211289
11770,315.78998,88.535965,-0.05457225,-0.05457225
11771,316.22754,90.24731,-0.021223877,-0.021223873
11772,315.91974,86.71706,0.03666072,0.03666072
11773,315.2543,88.47923,0.000813488,0.000813486
11774,315.9682,88.30544,-0.011906775,-0.011906775
11775,316.331,88.15609,-0.02107889,-0.02107889
11776,316.54782,87.88139,-0.027541764,-0.027541762
11777,316.00833,88.33595,-0.000877257,-0.000877259
11778,315.5186,87.17726,0.031946607,0.031946607
11779,315.65314,89.37332,-0.001870237,-0.00187024
11780,315.7036,88.60373,-0.056764457,-0.056764457
11781,316.16837,90.2765,-0.022073075,-0.022073079
11782,315.91632,86.70059,0.03952229,0.03952229
11783,315.26712,88.61622,0.0008463,0.000846299
11784,315.97165,88.327805,-0.013545666,-0.013545666
11785,316.34155,88.26028,-0.021034712,-0.021034712
11786,316.49597,87.827515,-0.02424212,-0.02424212
11787,316.02658,88.09714,-0.000506248,-0.00050625
11788,315.57578,87.21194,0.02934543,0.02934543
11789,315.74582,89.157265,-0.002111998,-0.002111996
11790,315.78995,88.53595,-0.0545724,-0.0545724
11791,316.2275,90.2473,-0.021223456,-0.021223456
11792,315.91968,86.71705,0.03666185,0.03666185
11793,315.25427,88.47927,0.000813875,0.000813874
11794,315.9682,88.30544,-0.011906685,-0.011906685
11795,316.33093,88.1561,-0.021078473,-0.021078473
11796,316.54776,87.88138,-0.027540512,-0.02754051
11797,316.00833,88.335884,-0.000876721,-0.000876722
11798,315.5186,87.17726,0.0319461,0.0319461
11799,315.6531,89.37326,-0.001870267,-0.00187027
11800,315.70358,88.603714,-0.056764044,-0.056764044
11801,316.16837,90.27648,-0.022072665,-0.022072662
11802,315.9163,86.70058,0.039521754,0.039521754
11803,315.26706,88.6162,0.0008463,0.000846299
11804,315.97162,88.32782,-0.013545875,-0.013545875
11805,316.34152,88.2603,-0.021034831,-0.021034831
11806,316.49594,87.82752,-0.024242269,-0.024242269
11807,316.02658,88.09715,-0.000506517,-0.000506518
11808,315.57574,87.21196,0.029345252,0.029345252
11809,315.7458,89.15727,-0.002112594,-0.002112592
11810,315.78992,88.535965,-0.05457258,-0.05457258
11811,316.2275,90.24731,-0.021223694,-0.021223694
11812,315.91968,86.71704,0.03666155,0.03666155
11813,315.25424,88.47926,0.000813518,0.000813516
11814,315.96817,88.30546,-0.011907341,-0.011907341
11815,316.33096,88.15613,-0.021078682,-0.021078682
11816,316.54776,87.88138,-0.027540542,-0.02754054
11817,316.00833,88.33586,-0.000877049,-0.00087705
11818,315.5186,87.17726,0.031945445,0.031945445
11819,315.6531,89.37324,-0.001870684,-0.001870687
11820,315.7036,88.60371,-0.056763895,-0.056763895
11821,316.1684,90.27649,-0.022072785,-0.02207278
11822,315.9163,86.70059,0.039521072,0.039521072
11823,315.26706,88.61618,0.000846062,0.00084606
11824,315.97165,88.327805,-0.013546113,-0.013546113
11825,316.34152,88.26029,-0.02103495,-0.02103495
11826,316.49594,87.82752,-0.024242299,-0.024242299
11827,316.02658,88.09714,-0.000506576,-0.000506578
11828,315.57578,87.21195,0.029344985,0.029344985
11829,315.74582,89.15725,-0.002112623,-0.002112622
11830,315.78995,88.535965,-0.05457243,-0.05457243
11831,316.22754,90.247314,-0.021223694,-0.021223694
11832,315.9197,86.71706,0.036661226,0.036661226
11833,315.25424,88.47925,0.000813607,0.000813606
11834,315.9682,88.30545,-0.011906745,-0.011906745
11835,316.33096,88.156105,-0.02107886,-0.02107886
11836,316.54782,87.88139,-0.027541526,-0.027541524
11837,316.0083,88.335945,-0.000877019,-0.00087702
11838,315.5186,87.17726,0.031946696,0.031946696
11839,315.6531,89.37333,-0.001870357,-0.001870359
11840,315.70358,88.60373,-0.056764577,-0.056764577
11841,316.16837,90.27652,-0.022073105,-0.022073109
11842,315.91632,86.70059,0.03952229,0.03952229
11843,315.26706,88.61622,0.000846211,0.000846209
11844,315.97162,88.327805,-0.013545696,-0.013545696
11845,316.34155,88.260284,-0.021034742,-0.021034742
11846,316.496,87.827515,-0.024242299,-0.024242299
11847,316.0266,88.09714,-0.000506397,-0.000506399
11848,315.57578,87.211945,0.02934537,0.02934537
11849,315.74582,89.15727,-0.002112206,-0.002112204
11850,315.78995,88.535965,-0.05457255,-0.05457255
11851,316.2275,90.2473,-0.021223515,-0.021223515
11852,315.9197,86.71706,0.036662057,0.036662057
11853,315.25427,88.47928,0.000813786,0.000813784
11854,315.96823,88.30545,-0.01190743,-0.01190743
11855,316.33096,88.156136,-0.021078473,-0.021078473
11856,316.54776,87.88135,-0.02753938,-0.02753938
11857,316.00833,88.335785,-0.000876661,-0.000876663
11858,315.51865,87.17726,0.031944968,0.031944968
11859,315.6531,89.37317,-0.001870476,-0.001870479
11860,315.7036,88.60368,-0.05676327,-0.05676327
11861,316.1684,90.27646,-0.022072278,-0.022072274
11862,315.9163,86.70058,0.039520834,0.039520834
11863,315.26706,88.61617,0.000846211,0.000846209
11864,315.97165,88.327805,-0.013545934,-0.013545934
11865,316.34152,88.26027,-0.02103492,-0.02103492
11866,316.49594,87.82752,-0.024242654,-0.024242654
11867,316.02655,88.09715,-0.000506576,-0.000506578
11868,315.57578,87.211945,0.0293454,0.0293454
11869,315.74576,89.15729,-0.002112594,-0.002112592
11870,315.78992,88.535965,-0.054572783,-0.054572783
11871,316.2275,90.247314,-0.021223813,-0.021223813
11872,315.9197,86.71704,0.03666176,0.03666176
11873,315.25427,88.47928,0.000813607,0.000813606
11874,315.96817,88.30545,-0.011907609,-0.011907609
11875,316.33096,88.15614,-0.02107886,-0.02107886
11876,316.54776,87.88138,-0.027540274,-0.027540272
11877,316.00833,88.33584,-0.000877049,-0.00087705
11878,315.51862,87.17728,0.031945296,0.031945296
11879,315.65314,89.37323,-0.001870744,-0.001870747
11880,315.7036,88.60371,-0.056763776,-0.056763776
11881,316.1684,90.27649,-0.022072844,-0.02207284
11882,315.91632,86.70059,0.039520834,0.039520834
11883,315.26706,88.61616,0.000846032,0.000846031
11884,315.97165,88.327805,-0.013545606,-0.013545606
11885,316.34152,88.26026,-0.02103495,-0.02103495
11886,316.496,87.827545,-0.02424325,-0.02424325
11887,316.0266,88.0972,-0.000506755,-0.000506756
11888,315.57578,87.21194,0.029345728,0.029345728
11889,315.74582,89.157295,-0.002112296,-0.002112294
11890,315.78992,88.535965,-0.054572783,-0.054572783
11891,316.22754,90.24731,-0.021223783,-0.021223783
11892,315.9197,86.71705,0.036661938,0.036661938
11893,315.25427,88.47927,0.000813667,0.000813665
11894,315.9682,88.305435,-0.011907103,-0.011907103
11895,316.33096,88.15611,-0.021078592,-0.021078592
11896,316.54782,87.88138,-0.027540244,-0.027540242
11897,316.00833,88.335846,-0.00087681,-0.000876812
11898,315.51862,87.17727,0.031945743,0.031945743
11899,315.6531,89.37323,-0.001870178,-0.001870181
11900,315.7036,88.6037,-0.056763537,-0.056763537
11901,316.16837,90.276474,-0.022072606,-0.022072602
11902,315.9163,86.70058,0.039521307,0.039521307
11903,315.26706,88.61617,0.000846241,0.000846239
11904,315.97165,88.327805,-0.013545368,-0.013545368
11905,316.34152,88.260254,-0.021034682,-0.021034682
11906,316.49594,87.82753,-0.024242833,-0.024242833
11907,316.02658,88.097176,-0.000506397,-0.000506399
11908,315.57574,87.21193,0.029345907,0.029345907
11909,315.74576,89.15732,-0.002112296,-0.002112294
11910,315.7899,88.53598,-0.05457317,-0.05457317
11911,316.22748,90.2473,-0.021223571,-0.021223575
11912,315.91968,86.71705,0.03666286,0.03666286
11913,315.25427,88.47933,0.000813786,0.000813784
11914,315.9682,88.305466,-0.011908086,-0.011908086
11915,316.33096,88.15617,-0.021078533,-0.021078533
11916,316.54776,87.88134,-0.027538426,-0.027538426
11917,316.0083,88.33571,-0.000876572,-0.000876573
11918,315.51862,87.17728,0.031944137,0.031944137
11919,315.65317,89.37311,-0.001870774,-0.001870777
11920,315.70364,88.60368,-0.05676312,-0.05676312
11921,316.1684,90.27644,-0.022072129,-0.022072125
11922,315.9163,86.70058,0.039520208,0.039520208
11923,315.26706,88.61616,0.000846181,0.00084618
11924,315.97162,88.32781,-0.013545994,-0.013545994
11925,316.34152,88.260284,-0.02103498,-0.02103498
11926,316.49594,87.82753,-0.024242625,-0.024242625
11927,316.02658,88.09716,-0.000506695,-0.000506697
11928,315.57578,87.211945,0.029345341,0.029345341
11929,315.7458,89.15728,-0.002112739,-0.002112741
11930,315.78992,88.53597,-0.054572932,-0.054572932
11931,316.2275,90.247314,-0.021223903,-0.021223903
11932,315.9197,86.71704,0.03666182,0.03666182
11933,315.25427,88.47928,0.000813548,0.000813546
11934,315.96817,88.30545,-0.011907788,-0.011907788
11935,316.33096,88.15614,-0.021078771,-0.021078771
11936,316.5478,87.88136,-0.027539738,-0.027539736
11937,316.00833,88.33579,-0.000876989,-0.00087699
11938,315.51865,87.17727,0.03194476,0.03194476
11939,315.65317,89.37317,-0.001870774,-0.001870777
11940,315.70364,88.6037,-0.056763656,-0.056763656
11941,316.16843,90.27647,-0.022072516,-0.022072513
11942,315.91632,86.70059,0.039520774,0.039520774
11943,315.26706,88.61617,0.000846121,0.00084612
11944,315.97165,88.32781,-0.013546173,-0.013546173
11945,316.34152,88.26029,-0.02103492,-0.02103492
11946,316.49594,87.827515,-0.02424209,-0.02424209
11947,316.0266,88.09712,-0.000506576,-0.000506578
11948,315.5758,87.21195,0.029345045,0.029345045
11949,315.74582,89.15724,-0.002112445,-0.002112443
11950,315.78995,88.53595,-0.05457219,-0.05457219
11951,316.22754,90.2473,-0.021223664,-0.021223664
11952,315.9197,86.71706,0.036660988,0.036660988
11953,315.25427,88.47923,0.000813607,0.000813606
11954,315.9682,88.30544,-0.011906358,-0.011906358
11955,316.33096,88.15607,-0.021078622,-0.021078622
11956,316.54782,87.88139,-0.027541883,-0.027541881
11957,316.0083,88.33597,-0.000877108,-0.00087711
11958,315.5186,87.17726,0.031946875,0.031946875
11959,315.6531,89.37334,-0.001870118,-0.001870121
11960,315.70358,88.60372,-0.056764368,-0.056764368
11961,316.16837,90.276505,-0.022073142,-0.022073139
11962,315.9163,86.70058,0.03952208,0.03952208
11963,315.26706,88.616196,0.000846151,0.00084615
11964,315.97165,88.32781,-0.013545517,-0.013545517
11965,316.34152,88.26027,-0.021034801,-0.021034801
11966,316.49597,87.82753,-0.024242833,-0.024242833
11967,316.02658,88.09717,-0.000506487,-0.000506488
11968,315.57578,87.21193,0.029345788,0.029345788
11969,315.7458,89.1573,-0.002112445,-0.002112443
11970,315.78992,88.53598,-0.05457329,-0.05457329
11971,316.2275,90.24731,-0.02122363,-0.021223634
11972,315.9197,86.71704,0.036662832,0.036662832
11973,315.25424,88.479324,0.000813846,0.000813844
11974,315.96823,88.305466,-0.011907937,-0.011907937
11975,316.33096,88.15617,-0.021078622,-0.021078622
11976,316.54776,87.88134,-0.027538784,-0.027538784
11977,316.00833,88.33574,-0.000876661,-0.000876663
11978,315.51862,87.17726,0.03194446,0.03194446
11979,315.65314,89.37314,-0.001870595,-0.001870598
11980,315.70364,88.60368,-0.05676315,-0.05676315
11981,316.16843,90.27644,-0.022072159,-0.022072155
11982,315.91626,86.70058,0.039520565,0.039520565
11983,315.26706,88.61617,0.000846211,0.000846209
11984,315.97165,88.32781,-0.013546232,-0.013546232
11985,316.34152,88.260284,-0.02103489,-0.02103489
11986,316.49594,87.827515,-0.024241881,-0.024241881
11987,316.02658,88.097115,-0.000506576,-0.000506578
11988,315.57578,87.21196,0.029344806,0.029344806
11989,315.74582,89.15724,-0.002112653,-0.002112652
11990,315.78995,88.535965,-0.05457219,-0.05457219
11991,316.22754,90.247314,-0.021223638,-0.021223634
11992,315.9197,86.71705,0.036660988,0.036660988
11993,315.25424,88.47925,0.000813577,0.000813576
11994,315.9682,88.30545,-0.011906805,-0.011906805
11995,316.33096,88.1561,-0.02107883,-0.02107883
11996,316.54782,87.8814,-0.027541704,-0.027541703
11997,316.00827,88.33595,-0.000877198,-0.000877199
11998,315.5186,87.17726,0.031946518,0.031946518
11999,315.65314,89.37332,-0.001870476,-0.001870479
12000,306.78976,90.372795,-0.38114575,-0.38114575
12001,311.48843,68.711655,0.49753463,0.49753463
12002,313.66745,89.57092,0.54835117,0.54835117
12003,313.37912,90.099686,-0.17631608,-0.17631608
12004,309.52023,87.61071,-0.59577096,-0.59577096
12005,310.98074,87.94551,0.8419633,0.8419633
12006,312.5665,86.81067,0.7648143,0.7648143
12007,313.29868,88.851776,0.092008464,0.092008464
12008,312.4576,90.49118,0.22477072,0.22477071
12009,303.49136,85.83186,0.082540214,0.08254023
12010,308.18546,90.906906,-0.2200649,-0.2200649
12011,310.1558,34.825916,0.098404884,0.09840488
12012,309.0653,89.98454,0.24180406,0.24180405
12013,306.4083,78.69508,0.014411569,0.014411571
12014,318.18167,87.934654,-0.013949767,-0.013949769
12015,315.69925,89.28058,0.077964075,0.077964075
12016,315.96826,88.3214,0.12785101,0.12785101
12017,313.96872,91.91315,0.089241385,0.08924138
12018,312.64114,86.76777,0.04723759,0.047237594
12019,312.49115,87.869286,0.055794653,0.055794653
12020,314.07248,87.352905,0.09095697,0.09095697
12021,312.60858,87.59175,0.07431295,0.07431295
12022,311.15787,87.4909,0.08005531,0.08005531
12023,310.03036,87.81434,0.0632105,0.0632105
12024,310.1885,87.05668,0.024123907,0.024123907
12025,309.88727,88.111916,0.045536958,0.045536958
12026,309.74344,86.73974,0.06647479,0.06647479
12027,308.30978,88.12181,0.028775316,0.028775318
12028,308.85974,86.64548,0.0176794,0.0176794
12029,308.61163,87.320625,0.00778308,0.00778308
12030,308.35727,86.80278,-0.005657223,-0.005657223
12031,308.78088,87.0829,-0.003957428,-0.003957428
12032,309.38425,86.66579,0.01590854,0.01590854
12033,310.48193,88.71217,-0.010032706,-0.010032703
12034,310.96573,87.143845,-0.059761275,-0.059761275
12035,310.92947,88.70627,-0.027937919,-0.027937917
12036,311.0732,87.15463,-0.012754075,-0.012754074
12037,312.4246,88.30102,-0.02401218,-0.02401218
12038,312.90103,87.980225,-0.027169928,-0.027169928
12039,313.33176,88.235725,-0.04558944,-0.04558944
12040,313.5506,88.36618,-0.07686948,-0.07686948
12041,313.53952,89.67422,-0.040876668,-0.040876664
12042,313.81015,88.732506,0.008074556,0.008074557
12043,314.8927,90.39201,-0.030660547,-0.030660551
12044,313.37125,88.0972,-0.11075549,-0.11075549
12045,313.9387,91.00955,-0.059948742,-0.059948742
12046,314.9874,88.257965,-0.020878017,-0.02087802
12047,316.31638,89.30158,-0.036783926,-0.036783926
12048,315.43515,88.351906,-0.057536166,-0.057536166
12049,315.95013,88.1761,-0.062921144,-0.062921144
12050,316.70917,87.86283,-0.072496,-0.072496
12051,316.91617,89.44943,-0.031021114,-0.031021114
12052,316.79562,87.13876,0.026383208,0.026383208
12053,317.24283,89.7504,-0.041006383,-0.041006383
12054,316.62076,88.03554,-0.08442884,-0.08442884
12055,317.16245,90.17583,-0.046171978,-0.046171978
12056,318.34888,86.861664,0.02152042,0.021520423
12057,317.696,87.66414,-0.01010139,-0.01010139
12058,317.88943,87.39237,0.003058993,0.003058993
12059,318.05032,87.88307,-0.03172328,-0.03172328
12060,317.8614,88.2319,-0.08476092,-0.08476092
12061,317.18756,89.103035,-0.012168221,-0.012168222
12062,318.25116,87.15101,0.056694657,0.056694657
12063,317.4754,89.46987,0.015399314,0.015399314
12064,317.44052,87.803604,-0.006447133,-0.006447134
12065,317.15976,89.20917,-0.011390787,-0.011390788
12066,317.888,87.48801,-0.003401801,-0.003401801
12067,317.3654,87.5474,0.021520723,0.02152072
12068,316.9452,87.54993,0.05242672,0.05242672
12069,316.33896,89.301636,0.02680765,0.02680765
12070,316.27072,88.45343,-0.038863532,-0.038863532
12071,316.04086,89.30696,-1.91E-05,-1.91E-05
12072,317.01517,87.01189,0.061151437,0.061151437
12073,315.93704,89.84452,0.023599772,0.023599774
12074,316.1984,87.82046,0.043146335,0.043146335
12075,315.97122,87.53438,0.006636344,0.006636346
12076,316.04828,87.56113,-0.031141339,-0.031141339
12077,315.37866,89.2604,0.013611816,0.013611819
12078,315.04242,87.15387,0.079348356,0.079348356
12079,313.6568,91.29272,0.01961448,0.019614477
12080,314.12527,88.729095,-0.044117607,-0.04411761
12081,314.56198,90.58932,-0.011197902,-0.011197901
12082,314.1483,87.0453,0.06371771,0.06371771
12083,313.88162,89.75169,0.015951265,0.015951267
12084,314.6465,88.20599,0.025365751,0.025365753
12085,314.66083,88.21725,-0.013459999,-0.01346
12086,315.02585,88.608925,-0.05040254,-0.05040254
12087,314.00705,89.33659,0.002540171,0.002540168
12088,313.32242,86.94266,0.06832138,0.06832138
12089,314.26352,91.844154,-0.007596344,-0.007596344
12090,313.98215,88.45488,-0.08292832,-0.08292832
12091,313.88977,91.385605,-0.029970907,-0.029970905
12092,313.47604,86.83002,0.037539482,0.037539482
12093,314.59622,89.68823,-0.010192458,-0.010192457
12094,315.21667,88.938995,-0.01587603,-0.01587603
12095,315.36627,88.34247,-0.037107613,-0.037107613
12096,315.62158,88.54848,-0.0572884,-0.0572884
12097,315.0439,89.55696,-0.010534667,-0.01053467
12098,314.72476,87.20949,0.03793398,0.03793398
12099,315.88602,90.82174,-0.017555729,-0.017555727
12100,315.0684,88.31591,-0.07673658,-0.07673658
12101,315.33176,90.99217,-0.036454428,-0.036454428
12102,315.3464,87.17897,0.024543483,0.024543483
12103,315.6116,88.47886,-0.011685463,-0.011685464
12104,316.11826,88.73322,-0.017853595,-0.017853595
12105,316.41187,88.630264,-0.032086227,-0.032086227
12106,317.07013,88.50172,-0.057772692,-0.057772692
12107,316.47498,89.674225,-0.0188368,-0.018836802
12108,316.1393,87.18642,0.031415317,0.031415317
12109,316.16614,89.70172,-0.009469733,-0.009469731
12110,316.21658,88.61195,-0.05490741,-0.05490741
12111,316.7183,90.66826,-0.03328925,-0.033289254
12112,316.7672,87.28482,0.020072447,0.020072447
12113,316.44006,87.699265,-0.004778257,-0.004778257
12114,316.58078,87.92843,-0.006398856,-0.006398856
12115,316.93607,88.0625,-0.023044735,-0.023044735
12116,317.42062,88.21811,-0.049256988,-0.049256988
12117,316.5991,89.36326,-0.011668213,-0.01166821
12118,316.5356,87.20279,0.03403288,0.03403288
12119,315.965,89.201294,0.00106803,0.001068028
12120,316.5968,88.22237,-0.037074577,-0.037074577
