,child value,parent value,action effect,child action
3565,265.09613,72.2106,0.16725338,0.78918886
3566,264.99637,74.839005,0.111577876,0.6819981
3567,263.86917,69.33217,0.090024985,0.59207577
3568,265.41724,66.58713,0.04441758,0.6082019
3569,266.17932,63.995327,0.016922712,0.628699
3570,266.4344,61.932755,0.005020559,0.6422007
3571,270.1417,66.863365,-0.11950215,0.6114022
3572,280.12784,86.85363,-0.33935097,0.3494654
3573,287.40738,99.06134,-0.01376458,0.34546646
3574,289.84357,105.42387,0.4681656,0.99253565
3575,287.08286,107.88998,0.05267757,0.9106206
3576,283.27646,111.91105,0.09232966,0.9739563
3577,281.63028,117.43859,-0.0009995898,0.6030075
3578,278.97067,112.54168,-0.0009995898,0.3465127
3579,278.21313,113.278915,-0.29481325,0.21475029
3580,280.15488,114.15396,-0.25579998,0.26558974
3581,283.78693,115.7869,-0.18949676,0.30306813
3582,283.11737,120.57123,-0.09374682,0.43750104
3583,285.40286,121.744576,-0.116712056,0.40378654
3584,283.54202,106.45681,-0.07997698,0.57602
3585,281.0561,97.68243,0.14630844,0.7724621
3586,281.41165,98.26406,0.2158544,0.9251421
3587,284.90234,100.27301,0.11549601,1.1067799
3588,287.3724,102.79912,0.1640577,1.2555872
3589,284.03867,108.62116,0.36729822,1.7889686
3590,298.8241,112.4617,0.3672103,1.915161
3591,291.6663,110.644135,0.11022472,1.5470711
3592,296.06274,84.39697,-0.08397005,0.8639915
3593,301.24033,88.39758,0.121544175,1.4376044
3594,308.1912,92.91014,0.08255113,1.1887729
3595,313.10873,91.52381,0.1699936,1.6154785
3596,315.73062,79.56117,0.1699936,1.4302559
3597,315.8254,95.42633,0.022268781,1.1859382
3598,318.11032,106.86574,0.022268781,0.8839016
3599,320.9172,92.37055,0.009164989,1.0841117
3600,322.2263,111.38309,-0.07601184,1.1674868
3601,322.69748,110.34405,0.22323126,1.1633009
3602,320.807,107.33991,0.21748674,1.1910318
3603,319.4252,106.93308,0.26627335,1.2041762
3604,318.44046,108.49554,0.24219565,1.1854252
3605,317.67767,110.148384,0.17671037,1.2341468
3606,316.49625,111.79435,0.18922026,1.2966486
3607,315.98563,112.05287,0.17558897,1.3720889
3608,315.7027,112.1188,0.22594504,1.4494287
3609,315.8907,113.27032,0.3040503,1.544851
3610,315.57193,115.3135,0.3040503,1.5965565
3611,315.6755,116.74201,0.17242362,1.6438099
3612,317.40182,117.41932,0.17242362,1.6316017
3613,318.82248,119.750175,0.050641924,1.6085497
3614,317.58,123.07336,0.050641924,1.4659792
3615,316.21002,123.55258,0.15883246,1.280913
3616,317.23856,124.80744,0.17396857,1.0100802
3617,316.8259,124.964096,0.046461772,0.9271097
3618,315.99747,125.51402,0.027224997,0.84122926
3619,316.29755,125.787415,-0.012588511,0.8365974
3620,317.04135,126.35445,-0.025830785,0.67843074
3621,316.4149,128.45311,-0.058250826,0.65012014
3622,317.34372,127.31157,-0.04264462,0.6632672
3623,317.79166,125.13038,-0.12594609,0.6463025
3624,317.52194,124.64509,-0.05741473,0.72303134
3625,319.60895,122.937004,-0.089734055,0.7601207
3626,320.09564,122.8841,-0.010652393,0.7892819
3627,321.17355,119.68887,-0.012403707,0.77552074
3628,321.78604,119.2547,0.006867816,0.8021462
3629,321.56226,119.0672,-0.082043804,0.6757162
3630,321.0496,119.293434,-0.07804064,0.58182365
3631,320.92465,119.655716,-0.1416684,0.49587515
3632,322.02728,129.10458,-0.2362265,0.27984908
3633,325.72507,139.65463,-0.36380896,0.059711475
3634,325.69006,138.39198,-0.3310164,0.28841144
3635,329.31662,118.715614,-0.24554034,0.11767379
3636,324.98636,123.80486,-0.4082972,0.08643641
3637,325.03442,123.09489,-0.22539137,0.116438866
3638,320.9066,134.24873,-0.13745077,0.3693622
3639,324.256,139.26035,0.048223406,0.9416451
3640,319.01358,133.50978,-0.3707192,0.14181696
3641,313.99966,123.26591,0.09382706,0.33978108
3642,316.16943,120.043304,-0.23639542,-0.32875368
3643,320.89456,118.572075,-0.49008408,-0.19698818
3644,321.94843,116.61681,-0.38898337,-0.10134823
3645,321.65784,118.2198,-0.35117325,0.01818285
3646,322.73422,119.78475,-0.233114,0.3324249
3647,322.5148,118.864815,-0.18597715,0.5738085
3648,321.7994,119.86498,-0.2428246,0.44228983
3649,321.41806,115.587364,-0.13639946,0.53032964
3650,319.5082,116.34499,-0.12983115,0.69058317
3651,320.356,122.29178,0.27798864,1.1015908
3652,321.32526,117.414276,0.40765694,1.4257836
3653,322.90103,109.85375,-0.05627789,1.1748298
3654,325.90482,112.030174,0.18875206,1.5227524
3655,323.44327,105.32778,0.0477951,0.87554264
3656,323.53012,110.31217,0.16827184,0.9060988
3657,322.66492,112.38063,0.14630987,1.0747076
3658,324.53864,113.28814,0.4129955,1.2202972
3659,319.46548,106.448616,0.22761147,1.2693291
3660,316.559,107.41946,-0.2717303,0.5661347
3661,315.94653,117.4349,0.027173033,1.7904352
3662,314.26395,105.215004,0.027173033,1.5638057
3663,314.05753,105.5967,0.0335187,1.5098186
3664,313.75882,105.07786,0.0335187,1.2159754
3665,313.6873,102.69257,0.032298733,1.0412444
3666,313.54553,99.614975,0.032298733,1.174966
3667,314.12595,97.935295,0.017972479,1.301211
3668,314.76724,98.50307,0.007310301,1.3607906
3669,314.95352,100.58592,-0.0035936635,1.4227223
3670,316.4176,102.35871,-0.009758313,1.5265979
3671,316.78702,103.47494,0.09218203,1.6249484
3672,316.32214,102.70907,0.09218203,1.5699043
3673,316.21716,103.71288,0.20266081,1.5190314
3674,315.8617,105.17674,0.20266081,1.5047568
3675,315.42722,106.026924,0.16278727,1.5105237
3676,314.6608,105.90271,0.16278727,1.4625279
3677,313.4705,106.436646,0.11084636,1.3497977
3678,312.04343,106.73797,0.11084636,1.2822198
3679,310.2185,106.87568,0.051089775,1.2075585
3680,308.98877,106.82685,0.023572246,1.0159297
3681,306.30124,106.89962,0.053649943,0.9435138
3682,304.52725,104.808426,0.042669397,0.9395221
3683,300.9299,103.48182,-0.026110291,0.8778971
3684,303.30563,105.39042,-0.0022794306,0.9720233
3685,301.90805,104.896385,-0.09601835,0.9718854
3686,300.4127,103.94998,-0.16188143,0.9520294
3687,299.19107,99.79066,-0.26340058,1.0795157
3688,298.706,102.01107,-0.2948673,1.1062915
3689,298.94046,100.07409,-0.30369613,1.189166
3690,299.2047,99.69988,-0.29770097,1.1704432
3691,300.0764,99.992455,-0.2871488,1.0884418
3692,301.35416,100.13282,-0.26701418,0.98910743
3693,302.132,99.746925,-0.24927656,0.84074837
3694,302.41788,99.602264,-0.24270225,0.71535426
3695,302.8451,99.904274,-0.2391069,0.6395292
3696,303.4536,100.35865,-0.23543711,0.6140333
3697,304.34592,101.04667,-0.20724887,0.660944
3698,304.80692,101.1449,-0.16371326,0.7141662
3699,305.2889,100.879654,-0.1902467,0.6887607
3700,306.20966,100.07317,-0.18182512,0.70172626
3701,307.12747,99.30366,-0.19540362,0.6882978
3702,308.50443,98.67982,-0.18295538,0.71570486
3703,309.9194,97.94543,-0.1966902,0.6891274
3704,311.08865,96.77314,-0.20631965,0.67390037
3705,311.25275,92.16261,-0.16656221,0.77209586
3706,309.57077,104.774635,-0.32840538,0.2021106
3707,309.72006,124.128685,-0.29815796,0.2531779
3708,308.0737,132.20798,-0.01715698,0.6835484
3709,308.0204,131.90036,-0.07079292,0.55553097
3710,306.68985,128.63696,-0.036309797,0.8340147
3711,309.28018,131.27292,-0.14263962,0.72894764
3712,307.5202,134.50044,-0.26030317,0.6488311
3713,310.05917,131.14107,-0.16213599,0.55012715
3714,308.89035,134.93951,-0.1634905,0.5007878
3715,305.9727,138.51715,-0.16003124,0.66486114
3716,303.20673,134.94409,-0.13855971,0.7488517
3717,301.93445,123.541046,-0.09332871,0.8051219
3718,301.83746,117.61051,0.039965685,1.0762411
3719,301.53793,131.33093,0.2927911,0.92672414
3720,301.188,126.53359,0.526278,1.5769421
3721,303.3495,122.34258,0.33487442,1.6931791
3722,305.55777,115.39948,0.23610766,1.3665735
3723,305.2362,111.12202,0.26705825,1.144371
3724,303.94504,100.51176,0.19509192,0.9023225
3725,301.81158,90.71856,0.11081618,1.0604614
3726,303.3146,88.559975,-0.08874488,0.74139565
3727,307.73288,92.257706,-0.091605686,0.8003392
3728,302.96274,100.34495,0.03303765,0.7739031
3729,303.42075,90.43507,0.009187649,1.1656462
3730,303.12457,103.461555,0.009187649,0.79710895
3731,306.59344,99.46313,-0.10003499,0.79519075
3732,306.04004,99.32645,-0.20337158,0.79616404
3733,302.99585,97.61692,-0.015640417,1.0166217
3734,304.57022,97.42577,0.16831703,1.3255941
3735,304.6577,98.73761,0.1340746,1.1923422
3736,305.13425,96.13714,0.016761988,1.1177582
3737,304.55667,94.63401,0.019553155,1.1347893
3738,304.90884,95.94506,0.044451524,1.1994509
3739,304.61795,97.45884,0.10638615,1.2522564
3740,304.90063,99.747246,0.10638615,1.3447815
3741,306.33994,101.26708,-0.0011847019,1.4345742
3742,308.6155,100.30024,0.047628324,1.4671067
3743,308.92834,100.36467,0.1569479,1.3498799
3744,308.08606,100.45301,0.10871542,1.3186263
3745,306.73196,102.3406,0.1361509,1.2566828
3746,304.46356,104.06878,0.16795479,1.2494961
3747,303.38998,104.61057,0.113053,1.1423912
3748,302.5662,104.49741,0.113053,1.0839556
3749,301.3631,103.66775,0.07923437,0.8895964
3750,300.50797,102.620544,0.059001576,0.7361533
3751,299.76736,102.613945,-0.14154325,0.6460187
3752,298.6981,100.65502,-0.26134336,0.58398634
3753,298.0584,98.70636,-0.10922557,0.5857052
3754,298.00027,98.530785,-0.055535693,0.861695
3755,298.73825,98.7891,-0.14473976,0.9926219
3756,297.46622,97.385666,-0.18996263,0.8086872
3757,298.26328,95.86251,-0.20281224,0.71328855
3758,298.18713,94.6094,-0.23542917,0.6416114
3759,298.2508,93.428665,-0.25711668,0.5752454
3760,298.72244,92.96862,-0.24233966,0.57956505
3761,298.59415,92.83262,-0.2126702,0.5752997
3762,299.44107,92.56011,-0.20042722,0.5900203
3763,300.66653,91.56472,-0.2051846,0.58360857
3764,301.69772,90.61907,-0.19583799,0.61043674
3765,302.97342,90.128975,-0.19242336,0.63298213
3766,304.81088,89.48084,-0.21189864,0.62736243
3767,306.18726,88.42388,-0.20293559,0.6435395
3768,306.86542,82.02764,-0.47722664,0.5845717
3769,311.09268,96.90841,-0.36912766,-0.09310924
3770,310.7878,106.004845,-0.37296358,0.5664095
3771,311.02707,113.417854,-0.2583495,0.31627634
3772,310.95987,112.23885,-0.09245273,0.58076537
3773,308.7123,118.204475,-0.02917861,0.5986822
3774,309.09058,117.321144,-0.035898983,0.6340854
3775,307.9273,116.22185,-0.16146056,0.33021152
3776,309.37485,116.04269,-0.15602992,0.10757974
3777,310.5524,117.45071,-0.38255116,0.06795952
3778,312.64398,121.50053,-0.41361606,0.08267811
3779,313.18945,125.13025,-0.17099895,0.21070267
3780,312.7714,127.38589,-0.0670973,0.44999412
3781,312.50357,125.539116,-0.17980164,0.24908292
3782,312.07495,113.929405,-0.14413092,0.18869627
3783,313.40262,113.73419,-0.03357163,0.47796643
3784,314.57596,107.13325,0.21843378,1.0027372
3785,313.70255,114.986046,0.062000245,0.9211638
3786,314.1267,111.84591,0.16336428,1.196198
3787,314.488,117.5512,0.280581,1.1861564
3788,316.28915,118.48855,0.5015738,1.5236481
3789,312.42233,112.77674,0.0155087905,1.6461259
3790,319.4747,97.65778,-0.22760369,0.84537333
3791,315.91687,92.77364,0.18305075,0.8752284
3792,320.36887,97.53244,0.3495017,1.0954512
3793,319.36746,99.49088,0.09175096,0.9934308
3794,321.14844,106.38172,-0.0336187,1.0869049
3795,317.92377,116.840675,-0.13690473,0.78585887
3796,315.282,101.55365,0.2275712,1.1610569
3797,318.1382,103.16567,0.004572461,1.6546278
3798,317.62128,104.25474,0.004572461,1.4486953
3799,317.6604,104.31176,0.1844275,1.0970758
3800,317.2327,105.812996,0.1844275,0.8816235
3801,316.40866,104.87123,0.085283756,0.9076448
3802,316.16592,103.48956,0.050720185,1.1783326
3803,316.29208,101.51634,0.112004004,1.2507669
3804,316.9938,100.551865,0.09610307,1.2803994
3805,317.35406,101.586784,0.1206396,1.3112
3806,317.8263,102.887886,0.12074039,1.4272884
3807,318.1843,106.69014,0.22815473,1.4954821
3808,318.28226,106.998856,0.22815473,1.5316957
3809,318.33322,107.15658,0.26352528,1.509463
3810,318.84116,108.32343,0.26352528,1.5071119
3811,319.41864,109.88833,0.25532973,1.4816011
3812,319.90445,111.68711,0.25532973,1.3846868
3813,319.8133,111.53016,0.19607286,1.2757403
3814,319.61597,110.7279,0.19607286,1.147395
3815,319.7311,109.95923,0.16016228,1.0053152
3816,319.87283,110.184555,0.16016228,0.98698264
3817,319.9294,111.318275,0.106966734,0.97749066
3818,319.5679,107.45291,0.106966734,0.9511533
3819,318.049,106.45978,0.060552787,0.89758515
3820,317.59103,108.21111,0.07618455,1.1201944
3821,317.24582,104.881,0.018612036,1.2447852
3822,315.87537,106.38956,-0.042705555,0.923008
3823,314.02902,102.36239,-0.1466468,0.833041
3824,314.02597,105.07967,-0.17117399,1.0387026
3825,313.17355,102.13194,-0.17515706,1.0515462
3826,312.77017,100.986336,-0.17515706,1.0657988
3827,312.78372,101.51791,-0.2664164,1.0489857
3828,314.06808,104.281845,-0.24656785,0.9971444
3829,315.6258,104.80669,-0.22732638,0.91758615
3830,316.65723,105.32591,-0.22914547,0.8319214
3831,317.35483,105.61064,-0.2332167,0.78644943
3832,317.74124,106.360054,-0.23698665,0.7484539
3833,317.48782,107.415825,-0.23965369,0.7028439
3834,316.94113,108.321594,-0.24017726,0.67221755
3835,316.26544,109.30552,-0.23833026,0.6392177
3836,316.53897,110.192635,-0.2314174,0.59426755
3837,316.9205,111.40076,-0.21654244,0.60579586
3838,321.3258,99.70167,-0.51059055,0.7205898
3839,321.47168,105.400856,-0.27909806,0.53741974
3840,323.02203,108.1267,-0.4924102,0.14543967
3841,316.9122,105.778984,0.25683022,0.6595338
3842,319.78955,112.64219,-0.07650312,0.20475471
3843,319.6931,110.06443,-0.011208445,0.45987472
3844,313.8502,107.694214,-0.11957866,0.24117458
3845,316.9694,105.44312,-0.1617595,-0.0661774
3846,316.10782,103.23444,-0.13460402,-0.070953645
3847,316.4972,102.610725,-0.42699382,-0.069019355
3848,317.23553,103.78253,-0.3687402,-0.072484694
3849,317.47357,107.51598,-0.293082,-0.07070928
3850,317.84262,112.93187,-0.24097486,-0.069918625
3851,318.0916,113.56871,-0.17014785,0.11520907
3852,317.41232,115.631096,-0.1546976,0.3808663
3853,317.6261,111.48814,-0.08351075,0.58912593
3854,317.43774,109.23043,0.16018356,1.1772648
3855,315.2738,113.65153,0.3111001,1.032096
3856,314.2527,104.21171,0.84265083,1.7327981
3857,317.7382,111.45249,0.6424798,1.8206674
3858,313.2698,109.703156,0.6408808,1.7811087
3859,316.34665,99.66148,0.06739134,1.0228181
3860,316.62268,95.09451,-0.006079013,1.1851026
3861,314.943,94.612465,0.6566596,1.0956713
3862,312.80704,97.15855,0.73046035,1.0880352
3863,311.47388,98.25909,0.025270501,1.1975377
3864,311.9293,97.5118,0.093654215,1.2242615
3865,307.38187,99.268524,-0.03570239,0.6805744
3866,311.0867,94.32687,0.5395803,1.3431307
3867,313.3884,94.22373,0.001001666,1.6812624
3868,311.6717,94.937004,0.001001666,1.356585
3869,312.54904,96.9345,0.052238215,1.2350415
3870,311.03412,96.09464,0.052238215,1.2128783
3871,309.269,94.24845,0.03293383,1.241127
3872,309.9854,89.94932,-0.050535787,1.0502454
3873,310.48862,87.623535,-0.14244175,0.94949573
3874,309.4776,86.64494,-0.18652253,0.94988394
3875,307.82178,85.44289,-0.0363877,1.1066607
3876,308.375,89.520256,0.034768403,1.257812
3877,308.12073,92.281425,0.06724725,1.3168994
3878,306.85718,96.35281,0.06724725,1.3174194
3879,305.73203,97.658424,0.19054061,1.284602
3880,304.23233,96.8241,0.19906342,1.3378252
3881,302.6956,98.416016,0.20911853,1.227993
3882,301.63574,100.55903,0.20911853,1.169288
3883,300.57645,100.79585,0.17154185,1.0279875
3884,299.13385,100.143364,0.1494045,0.91522616
3885,296.91354,99.42123,-0.057445873,0.7289176
3886,295.764,98.72919,-0.12798117,0.6544938
3887,293.72308,98.60337,-0.16389419,0.7399748
3888,292.1717,97.97396,-0.14412741,0.8162632
3889,290.6756,97.11044,-0.119220786,0.8139375
3890,288.61954,95.86645,-0.14329095,0.71990156
3891,286.91345,94.38526,-0.20579487,0.6510592
3892,285.75592,93.12936,-0.24014963,0.6274652
3893,285.27603,92.449554,-0.28391933,0.6211263
3894,285.3281,92.519905,-0.30826065,0.6368282
3895,286.24054,92.197975,-0.3248055,0.6274708
3896,287.31784,90.92861,-0.33503506,0.61718947
3897,288.0786,88.64368,-0.24185966,0.6507606
3898,288.39258,88.45286,-0.19441903,0.7120926
3899,288.22568,88.59532,-0.11555937,0.7585152
3900,287.88956,89.14634,-0.12952712,0.7073787
3901,290.61807,83.05618,-0.289183,0.6589344
3902,306.77136,95.80702,-0.25625634,0.7722109
3903,308.1144,102.94598,-0.18299532,0.37396348
3904,313.54013,113.6118,0.029344508,0.65967417
3905,311.9751,114.342384,0.0045302412,0.43296695
3906,307.82077,113.65734,0.0045302412,0.6457289
3907,302.8544,114.400734,-0.0640265,0.3934876
3908,303.58878,115.12623,-0.20894527,-0.048528165
3909,303.10806,118.398705,-0.31067917,-0.041060332
3910,305.27713,117.67368,-0.3384657,-0.03164208
3911,308.2169,119.89629,-0.27490065,0.11902088
3912,309.84015,115.36432,0.045207333,0.42711902
3913,310.41205,117.43319,-0.20480795,0.3615274
3914,310.70096,109.93134,-0.05975622,0.2690407
3915,307.36752,112.96611,0.066508405,0.37610343
3916,303.25735,102.25054,0.24448378,1.1290823
3917,306.575,107.10859,0.44223818,0.8719108
3918,304.5569,109.18192,0.54934585,1.1810318
3919,302.50027,108.86767,0.30094552,1.339573
3920,301.57162,111.42106,0.3590552,1.854294
3921,291.79962,109.40572,0.15919907,1.8215209
3922,296.04474,108.647575,0.15919907,1.6938257
3923,299.64252,93.23365,0.17072041,0.8882534
3924,299.10623,94.42327,0.61729985,1.4691362
3925,304.65128,100.19038,0.565798,1.1646003
3926,307.41757,93.633125,0.4565568,1.2137843
3927,306.00644,94.17822,0.15001251,1.203792
3928,306.95743,93.95321,-0.22969703,0.8409206
3929,313.782,81.22683,0.0037023127,1.5319548
3930,316.98602,92.61353,0.0037023127,1.7163396
3931,314.11295,91.23008,0.12476072,1.3168033
3932,314.3722,94.80404,0.12476072,1.2076006
3933,313.40848,95.59733,0.031972885,1.2694477
3934,312.4996,92.96241,0.0009114246,1.1460205
3935,312.78055,89.72628,-0.04779014,1.024416
3936,312.08035,83.89984,0.009376675,1.1310639
3937,312.1727,90.31068,0.14473075,1.140479
3938,312.0759,89.67537,0.10251411,1.3425293
3939,312.05536,93.93281,0.20738168,1.4791951
3940,311.27908,94.48258,0.20738168,1.4523249
3941,311.30203,96.76852,0.24965046,1.394981
3942,310.95657,98.88968,0.24965046,1.2908905
3943,310.1818,100.28004,0.23820825,1.0870403
3944,309.9116,102.36407,0.23820825,0.9373787
3945,308.6321,103.60141,0.17285997,0.8998785
3946,306.5828,102.847725,0.17285997,0.82022494
3947,305.23856,101.91944,0.08382691,0.7415385
3948,303.75717,100.80625,0.055832993,0.633487
3949,300.8809,101.169044,-0.05796962,0.52130145
3950,297.44662,98.5015,-0.09596726,0.46183428
3951,293.71927,97.08427,-0.0996554,0.46030095
3952,292.98767,95.88993,-0.087296546,0.730138
3953,291.3187,94.32562,-0.20680141,0.8887474
3954,290.24564,98.83077,-0.17165144,0.844228
3955,289.15588,97.735596,-0.17369163,0.7339564
3956,288.12112,96.25416,-0.24195413,0.6451136
3957,286.46393,94.6005,-0.26871902,0.67130655
3958,286.61423,94.022835,-0.33487144,0.6489843
3959,287.0211,93.94661,-0.30145326,0.75531846
3960,287.08307,94.33315,-0.36786795,0.6220338
3961,288.23416,91.60401,-0.31919038,0.71068543
3962,288.53357,94.15143,-0.3622632,0.6450742
3963,289.2147,91.800835,-0.27767953,0.70978373
3964,288.4591,92.93776,-0.27588052,0.69892114
3965,292.94724,87.98565,-0.23820071,0.96974677
3966,312.91473,100.86444,-0.2305923,0.7340649
3967,313.85745,109.11633,0.0045577586,0.40981713
3968,316.37393,113.13899,0.28112417,0.8182463
3969,311.096,121.06483,0.03174606,0.6579447
3970,305.41458,117.62896,-0.060558766,0.42302585
3971,302.52658,115.987854,-0.16429369,0.04071033
3972,299.6042,116.750206,-0.06462311,0.002146547
3973,303.43112,119.20872,-0.31736508,-0.0065471134
3974,303.36804,114.587715,-0.037766803,0.27576944
3975,305.09653,108.20298,-0.27211747,0.18803622
3976,303.6057,114.657585,-0.12540232,0.21941572
3977,303.24448,114.35697,-0.04070444,0.39602682
3978,303.88382,111.62759,0.045533385,0.34347942
3979,303.47202,104.84794,0.26704693,0.9414845
3980,301.3983,108.40391,0.18494578,1.1137154
3981,302.34598,108.906204,0.3184785,1.3502883
3982,299.3738,101.75684,0.46731067,1.7787052
3983,298.02975,105.34101,0.41806307,1.7818713
3984,299.63364,107.48722,0.41806307,1.7957042
3985,307.36203,91.670784,0.052381918,0.8272856
3986,295.0519,91.148445,0.58305955,1.5167508
3987,286.35788,95.865234,0.24090187,1.0063789
3988,298.51462,94.51644,0.25642982,1.3263828
3989,302.1431,96.49337,0.5219036,1.275106
3990,295.39487,93.10818,0.023716033,0.8147164
3991,286.33047,92.36754,0.03254366,1.6160151
3992,287.2947,89.3453,0.03254366,1.6065532
3993,290.96988,86.112465,-0.02727293,1.2189258
3994,290.8478,86.13798,-0.056542266,1.2340151
3995,290.7013,86.24772,-0.123520084,1.161011
3996,289.52542,83.63772,-0.22552693,1.0129448
3997,290.0966,78.7613,-0.27372357,0.9779725
3998,292.0521,77.00184,-0.34387374,0.91335326
3999,292.79886,75.47681,-0.12381742,1.0261499
4000,155.58098,138.00009,0.6666667,0.8294098
4001,156.85542,114.8997,-0.11817405,0.8450076
4002,153.55296,125.53741,-0.4371992,-0.1441745
4003,153.18385,130.19034,-0.6743815,-1.0012496
4004,161.70786,128.31422,0.36750233,1.2313104
4005,159.8397,132.15364,-0.38640514,0.8172144
4006,163.89722,135.77446,0.13580143,1.79674
4007,165.06172,131.15514,0.04118058,0.73067874
4008,175.18709,136.4387,0.10547917,0.8981182
4009,175.8891,129.0881,-0.025499681,0.7150609
4010,177.2968,144.76613,0.29133594,1.514459
4011,177.80795,139.0712,0.36123642,1.6326213
4012,178.69057,129.07706,0.3132067,1.0673755
4013,177.18834,135.39206,-0.38857484,0.07086221
4014,174.10753,135.59625,-0.4811926,0.085392535
4015,178.643,136.6095,-0.7989289,-0.07934297
4016,170.98128,119.87031,0.013829778,1.8216454
4017,172.84154,136.4809,0.23810536,1.6084957
4018,177.94914,138.1943,0.17537135,1.5337857
4019,180.57643,144.53189,0.112973,1.0874972
4020,186.39421,140.79234,0.20832674,1.4156537
4021,190.08,143.85999,0.30539367,1.2430166
4022,194.3988,145.89252,0.30539367,1.5193542
4023,190.20287,142.4736,0.2843478,1.0982989
4024,192.02313,145.42383,-0.1695971,0.6842187
4025,192.30365,135.76738,0.2685163,1.1988845
4026,193.15121,142.5946,0.071991265,0.93819976
4027,192.71997,139.29538,0.32988134,1.1468023
4028,192.9355,140.34537,0.38581955,1.1090194
4029,194.46806,140.93512,0.35126337,1.3238938
4030,196.82903,148.99507,0.35126337,1.3637444
4031,195.48102,148.75066,-0.252009,0.61760664
4032,194.84798,141.86772,0.14759095,1.0878922
4033,203.29378,152.00024,-0.35475004,0.35824144
4034,204.30638,146.38039,0.044339746,1.1880503
4035,203.42244,150.13503,0.3188783,1.1547521
4036,204.04625,151.2821,0.2961212,0.9773662
4037,204.5002,150.9415,0.26178932,0.7811673
4038,205.55037,150.61966,0.2606552,0.68823355
4039,206.9034,150.84155,0.3144392,0.6784286
4040,208.35704,151.17122,0.29026577,0.62243444
4041,209.87068,151.39792,0.2533082,0.6001305
4042,211.30727,151.61075,0.22806036,0.5695963
4043,212.64809,152.00926,0.18855922,0.53047925
4044,213.65842,152.51212,0.16950335,0.47012472
4045,214.74077,153.08736,0.15237282,0.4279045
4046,215.76756,153.73053,0.15237364,0.39620522
4047,216.7177,154.15051,0.14943404,0.36429086
4048,217.58148,154.42058,0.1539117,0.3284771
4049,218.51349,154.57188,0.108720906,0.24540661
4050,219.38982,154.7214,0.060258657,0.17191164
4051,220.35948,155.8631,0.0549441,0.22911704
4052,222.03218,155.81332,-0.14215462,0.037404332
4053,222.81851,155.33249,-0.008510023,0.075036764
4054,223.95189,154.59106,-0.39403844,-0.108530305
4055,224.37236,153.32234,-0.09867849,0.12526484
4056,224.87074,155.40106,-0.2145737,0.26701358
4057,226.11774,153.93857,-0.034362108,0.12853748
4058,226.9322,153.68219,-0.036625233,0.13186097
4059,227.30876,154.64484,-0.07800189,0.08931064
4060,228.1031,154.29102,-0.39533842,-0.06548534
4061,231.123,152.57425,0.047445912,0.6656409
4062,229.83423,156.22488,-0.3076159,0.014460926
4063,231.10829,156.21808,-0.25667194,-0.098320186
4064,231.53883,156.58942,-0.33837283,-0.10589945
4065,232.10689,154.1559,-0.32123277,-0.15096028
4066,232.7153,151.1561,-0.06981485,0.0534415
4067,233.50401,155.46983,-0.09479562,0.07883429
4068,234.39705,152.9245,-0.06493333,0.1453184
4069,234.62996,157.4389,-0.46788657,-0.2538578
4070,237.16382,155.57516,0.03940503,0.5613938
4071,236.04384,155.09225,-0.2716261,0.07195712
4072,242.3669,147.7009,-0.13104932,0.15615518
4073,238.99773,152.2508,-0.053815346,0.38072133
4074,240.45454,150.71477,0.12026466,0.44506273
4075,241.88213,154.2384,-0.21187532,0.6073921
4076,241.23062,156.22412,-0.22060402,-0.043419957
4077,241.92618,149.11642,0.0024989247,0.46968043
4078,241.6247,154.27455,-0.056313116,0.74379116
4079,242.67741,158.49515,-0.060105298,0.3954998
4080,242.99287,158.15433,-0.05379151,0.54517275
4081,243.19366,158.12674,-0.027590523,0.5600609
4082,244.06972,156.54681,0.11364618,0.9514437
4083,244.00276,158.99155,0.06610916,0.8217549
4084,244.61044,160.1716,0.2162401,0.8957534
4085,244.14034,159.17485,0.100527234,0.6939626
4086,245.49878,160.46504,0.31323743,0.82273895
4087,245.49321,152.23589,0.17762947,0.63062567
4088,245.36723,156.43228,0.27482376,0.88489443
4089,245.93819,149.28273,0.25229895,0.78779024
4090,246.86867,144.50119,0.25961438,0.6523102
4091,247.62201,139.74364,0.24012138,0.63155216
4092,248.58492,134.83165,0.23404749,0.63140535
4093,249.64482,129.37321,0.22936417,0.6603616
4094,250.352,124.28118,0.17694111,0.6372265
4095,249.91049,119.11061,0.10012778,0.5195481
4096,249.73871,113.332756,-0.056570526,0.390179
4097,249.84639,109.62149,-0.11482068,0.34476772
4098,248.75194,105.59212,0.009797886,0.49619302
4099,251.48665,94.99833,0.17549188,0.3819526
4100,253.13664,100.88086,-0.08024528,-0.19097461
4101,254.31291,98.338326,0.00088070333,0.2363524
4102,252.13353,101.660774,0.094642855,0.32874763
4103,254.1302,100.31897,0.07245652,-0.07972967
4104,255.86063,95.0584,0.046756078,0.27961496
4105,257.3918,86.17831,-0.258958,0.1325553
4106,258.15997,92.631615,-0.32763252,-0.014508526
4107,259.19122,95.54206,-0.17858171,-0.098299645
4108,260.11066,98.447075,-0.15833254,-0.19151609
4109,262.10806,102.835365,-0.22445709,-0.26513505
4110,263.25357,103.201,-0.14104493,-0.10970363
4111,264.85873,107.92838,-0.12415129,-0.044316072
4112,266.93814,110.54452,-0.018167758,0.13113122
4113,268.1187,114.5122,0.062633745,0.26079842
